PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
1334,242325125,98889,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)O,Unspecified,,,,Inhibition index,=,-0.008337
1335,242328714,6852406,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4.Cl,Unspecified,,,,Inhibition index,=,0.1279
1336,242330150,6419992,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N.Cl,Unspecified,,,,Inhibition index,=,0.04491
1337,242353470,9918,CNCCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,Unspecified,,,,Inhibition index,=,-0.1158
1338,242358502,23663959,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.O.[Na+],Unspecified,,,,Inhibition index,=,0.06267
1339,242358902,13456556,CC1=CC(=NC(=N1)[N-]S(=O)(=O)C2=CC=C(C=C2)N)C.[Na+],Unspecified,,,,Inhibition index,=,0.07695
1340,242362873,83592,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C.Cl,Unspecified,,,,Inhibition index,=,0.04982
1341,242363580,441333,CC(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.06285
1342,242363790,23704143,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],Unspecified,,,,Inhibition index,=,0.3633
1343,242367990,3085326,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl.Cl,Unspecified,,,,Inhibition index,=,0.07624
1344,242379006,66448,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.Cl,Unspecified,,,,Inhibition index,=,0.08842
1345,242384564,656644,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N.[Na+],Unspecified,,,,Inhibition index,=,0.2889
1346,242386251,168993,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1.C(C(C(=O)O)O)C(=O)O,Unspecified,,,,Inhibition index,=,0.35
1347,242396380,54765,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O.Cl,Unspecified,,,,Inhibition index,=,0.2749
1348,242396641,6419915,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC.Cl.Cl,Unspecified,,,,Inhibition index,=,0.2113
1349,242422486,6420066,CC(C)(C)NC[C@H](COC1=CC=CC2=C1CCCC2=O)O.Cl,Unspecified,,,,Inhibition index,=,0.8131
1350,242422963,9865387,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.Cl,Unspecified,,,,Inhibition index,=,0.5647
1351,242423985,9845819,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCO)/SSCC2CCCO2)/C.Cl,Unspecified,,,,Inhibition index,=,1.385
1352,242430918,5282435,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.01604
1353,242431462,115367,C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54.Cl,Unspecified,,,,Inhibition index,=,0.8356
1354,242431941,2829432,CC1=CC2=C(C=C1)N3CCNC4C3=C2CCC4.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.5995
1355,242433013,6420013,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC.Cl,Unspecified,,,,Inhibition index,=,0.01988
1356,242435983,10766,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,Unspecified,,,,Inhibition index,=,0.03521
1357,242440786,6419954,CC(=O)[N-]S(=O)(=O)C1=CC=C(C=C1)N.O.[Na+],Unspecified,,,,Inhibition index,=,0.002362
1358,242448666,6419978,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)[O-].Br,Unspecified,,,,Inhibition index,=,0.1142
1359,242469773,137345966,C1COCCN1/C(=N/C(=N)N)/N.Cl,Unspecified,,,,Inhibition index,=,0.171
1360,242469840,24733,CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Unspecified,,,,Inhibition index,=,1.002
1361,242487096,54680691,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.O.O,Unspecified,,,,Inhibition index,=,0.4029
1362,242491730,135497066,COC1=CC2=C(C=C1C(=O)NCC3CCCN3CC=C)NN=N2.Cl,Unspecified,,,,Inhibition index,=,0.02837
1363,242548696,15981397,CNCC1=CN(C(=C1)C2=CC=CC=C2F)S(=O)(=O)C3=CN=CC=C3,Unspecified,,,,Inhibition index,=,1.171
1364,242564531,3045381,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)C[C@H]3CC4=CC(=C(C=C34)OC)OC.Cl,Unspecified,,,,Inhibition index,=,0.4742
1365,242567713,9936727,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.7433
1366,242568531,5281065,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.01646
1367,242569347,,,Unspecified,,,,Inhibition index,=,1.121
1368,242569736,24871267,CCCCNC1=C2C=NN(C2=NC(=C1C(=O)OCC)C)CC.Cl,Unspecified,,,,Inhibition index,=,0.6397
1369,242569781,443868,CC1=C([C@@H](C(=C(N1)C)C(=O)O[C@H]2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,Unspecified,,,,Inhibition index,=,0.1834
1370,242571595,5353831,CN/C(=C/[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C,Unspecified,,,,Inhibition index,=,0.5295
1371,242572106,64722,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24.Cl,Unspecified,,,,Inhibition index,=,-0.1147
1372,242572226,656667,CC1=C([C@H](C(=C(N1)C)C(=O)O[C@@H]2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,Unspecified,,,,Inhibition index,=,-0.1269
1373,242573144,6433208,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.3417
1374,242573522,135413520,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Na+].[Na+],Unspecified,,,,Inhibition index,=,0.05416
1375,242573658,123698,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,Unspecified,,,,Inhibition index,=,1.254
1376,242575743,150762,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl,Unspecified,,,,Inhibition index,=,0.09509
1377,242583467,119569,CCCN[C@H]1CCC2=C(C1)SC(=N2)N.Cl.Cl,Unspecified,,,,Inhibition index,=,0.314
1378,242584854,107999,CN1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CCC4=C(C3)NC=N4.Cl,Unspecified,,,,Inhibition index,=,0.3088
1379,242585027,115305,CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.Cl,Unspecified,,,,Inhibition index,=,0.8151
1380,242585356,33478,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,Unspecified,,,,Inhibition index,=,0.3125
1381,242586080,3395,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)OC(C)OC(=O)C,Unspecified,,,,Inhibition index,=,0.07084
1382,242586127,92876,CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O.Cl,Unspecified,,,,Inhibition index,=,0.2872
1383,242586306,5485193,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@@H](CN(C2=O)C)C(=O)O.Cl,Unspecified,,,,Inhibition index,=,0.08597
1384,242586466,23663939,CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],Unspecified,,,,Inhibition index,=,0.4473
1385,242587156,68552,C1CCC2(CC1)OCC(O2)CN=C(N)N.C1CCC2(CC1)OCC(O2)CN=C(N)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.1316
1386,242587334,4677,CC(C)(CO)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)CO)O)O,Unspecified,,,,Inhibition index,=,0.7269
1387,242587613,64740,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.1494
1388,242587812,71611,CC(C)(CC1=CC=CC=C1)NC.CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.1346
1389,242588979,155032,CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O.Cl,Unspecified,,,,Inhibition index,=,-0.007728
1390,242589405,6536864,CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].O.O.O.O.O,Unspecified,,,,Inhibition index,=,0.06868
1391,242589681,6420020,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.COC(CO)(CO)N,Unspecified,,,,Inhibition index,=,0.03306
1392,242589781,441308,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.03331
1393,242589979,5282183,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,Unspecified,,,,Inhibition index,=,0.5746
1394,242590006,91513,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,Unspecified,,,,Inhibition index,=,0.5689
1395,242590421,164652,CCNCC(C1=CC(=CC=C1)O)O.Cl,Unspecified,,,,Inhibition index,=,0.8135
1396,242590998,107882,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.4481
1397,242591517,12598086,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.O.O,Unspecified,,,,Inhibition index,=,0.7111
1398,242591949,181978,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O.O.O,Unspecified,,,,Inhibition index,=,0.1632
1399,242592006,5281025,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.5507
1400,242592148,6433169,C[C@H]([C@H](C1=CC=CC=C1)O)N.Cl,Unspecified,,,,Inhibition index,=,0.01498
1401,242651810,46220502,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F,Unspecified,,,,Inhibition index,=,0.6364
1402,242651871,196122,CCOC1[C@@H]([C@H]([C@H](O1)[C@@H](COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,Unspecified,,,,Inhibition index,=,-0.3444
1403,242656767,55891,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3,Unspecified,,,,Inhibition index,=,1.038
1404,312345731,51371412,C[N+]1([C@H]2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[N+](=O)([O-])[O-],Unspecified,,,,Inhibition index,=,0.3249
1405,312467758,5281066,CN1CCC(=C2C3=C(C=CC=N3)CCC4=CC=CC=C24)CC1.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.8296
1406,312467824,11954293,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.1
1407,318370126,83201,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,Unspecified,,,,Inhibition index,=,0.09163
1408,318370985,6713974,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNCC(C(C(C(CO)O)O)O)O,Unspecified,,,,Inhibition index,=,0.05674
1409,336891981,6420023,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl,Unspecified,,,,Inhibition index,=,0.05858
1410,374263412,23684923,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F)OC.O.[Na+],Unspecified,,,,Inhibition index,=,0.7566
1411,374263497,62115,CCN[C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N.CCN[C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.2853
1412,374263509,60837,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.O.O.O.Cl,Unspecified,,,,Inhibition index,=,-0.061
1413,374265484,,,Unspecified,,,,Inhibition index,=,0.1291
1414,374355174,6917719,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O.O.O,Unspecified,,,,Inhibition index,=,0.8391
1415,374355248,71476,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O.O.Cl,Unspecified,,,,Inhibition index,=,0.07654
1416,374355250,5311180,CS(=O)(=O)O.CS(=O)(=O)O.C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,Unspecified,,,,Inhibition index,=,0.5678
1417,374355435,135524783,C1[C@@H](N=C(N[C@H]1O)N)[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)C[C@H](CCCN)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.3189
1418,374355832,6419902,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.5355
1419,374361784,23663418,CC1=C(N(C(=C1)CC(=O)[O-])C)C(=O)C2=CC=C(C=C2)Cl.O.O.[Na+],Unspecified,,,,Inhibition index,=,0.1068
1420,374363885,,,Unspecified,,,,Inhibition index,=,0.09529
1421,405270167,443894,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCC[C@H](C4=C3C=CC(=C4)Cl)O)C,Unspecified,,,,Inhibition index,=,-0.08991
1422,405270172,6420036,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4C=C3.Cl.Cl,Unspecified,,,,Inhibition index,=,0.5362
1423,405270190,51371450,C=CC[N@@+]12[C@@H]3[C@]4(C5=CC=CC=C5N/6C4/C(=C\N7C8/C(=C6)/[C@@H]9/C(=C/CO)/C[N@+]4([C@H]([C@]8(C5=CC=CC=C75)CC4)C9)CC=C)/[C@@H](C3)/C(=C/CO)/C1)CC2.[Cl-].[Cl-],Unspecified,,,,Inhibition index,=,-0.01686
1424,405270192,16219735,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O.O.O.Cl,Unspecified,,,,Inhibition index,=,0.1496
1425,405270194,115000,CN1C(=O)COC2=C(C=C(C=C21)Cl)C(=O)NC3CN4CCC3CC4.Cl,Unspecified,,,,Inhibition index,=,0.1975
1426,405270204,3032303,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C\O)/C(=O)C4)C,Unspecified,,,,Inhibition index,=,1.738
1427,405270206,62998,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O.O.Cl,Unspecified,,,,Inhibition index,=,-0.007266
1428,405270210,5282458,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCN(CC2)CC(=O)N3CCCC3.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.1094
1429,405270212,16218604,CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.O.[Na+],Unspecified,,,,Inhibition index,=,0.2289
1430,405270214,90045,CN(C)CCCSC(=N)N.Cl.Cl,Unspecified,,,,Inhibition index,=,1.382
1431,405270220,11403845,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O.O,Unspecified,,,,Inhibition index,=,0.3004
1432,405270226,78357825,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F.O,Unspecified,,,,Inhibition index,=,0.639
1433,405270243,71666447,C=CC(CCC(=O)O)N.Cl,Unspecified,,,,Inhibition index,=,0.01295
1434,405270244,49787020,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,Unspecified,,,,Inhibition index,=,1.276
1435,405270245,45073398,CCOC1=CC=CC=C1O[C@H]([C@H]2CNCCO2)C3=CC=CC=C3.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.2288
1436,405270259,21158548,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(\C1)/C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC.O,Unspecified,,,,Inhibition index,=,0.7968
1437,405270264,6420045,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)C([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,Unspecified,,,,Inhibition index,=,-0.026
1438,405270270,47896,CN(C)CCN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.1079
1439,405270276,656664,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43.Cl,Unspecified,,,,Inhibition index,=,0.2049
1440,405270280,73440813,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5CC6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.5699
1441,405270282,146047987,CC(C)C1=C(C=C2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)S(=O)(=O)O.O.O.O.O.O.[Na+],Unspecified,,,,Inhibition index,=,0.185
1442,405270293,6419869,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H](C([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,Unspecified,,,,Inhibition index,=,-0.1278
1443,405270296,51371415,C1[C@H]([C@@H]([C@H](C([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.01314
1444,405270307,441384,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)[C@@H]4C[C@@H](C=C4)CO.C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)[C@@H]4C[C@@H](C=C4)CO.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.01808
1445,405270309,64736,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.8216
1446,405270312,5311014,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CCCN)CCCCNC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,Unspecified,,,,Inhibition index,=,0.235
1447,405270319,135526515,CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.331
1448,405270335,134896,CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N.Cl,Unspecified,,,,Inhibition index,=,0.8505
1449,405270346,6714003,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)C5CC5[C@]34C)Cl)C)OC(=O)C,Unspecified,,,,Inhibition index,=,0.4824
1450,405270353,51371427,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.2932
1451,405270358,54259,CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2C[C@H](O[C@H](C2)C)C.Cl,Unspecified,,,,Inhibition index,=,0.7606
1452,405270359,20848878,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N.O.O,Unspecified,,,,Inhibition index,=,0.1781
1453,405270376,22479317,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC.[Na+],Unspecified,,,,Inhibition index,=,0.5892
1454,405270380,115162,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C.Cl,Unspecified,,,,Inhibition index,=,0.571
1455,405270383,23760132,CCC(C)[C@H]1C(=O)N[C@H](C(=O)NC(=C)C(=O)N[C@H](C(=O)N[C@]23CCC(=N[C@H]2C4=CSC(=N4)[C@H]([C@H](OC(=O)C5=NC6=C(C=C[C@H]([C@@H]6O)N1)C(=C5)[C@H](C)O)C)NC(=O)C7=CSC(=N7)[C@@H](NC(=O)[C@H]8CSC(=N8)/C(=C\C)/NC(=O)[C@@H](NC(=O)C9=CSC3=N9)[C@@H](C)O)[C@](C)([C@@H](C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)C,Unspecified,,,,Inhibition index,=,0.1728
1456,405270387,3080836,CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O.C(CCN)C[C@@H](C(=O)O)N,Unspecified,,,,Inhibition index,=,0.7021
1457,405270392,21873163,C1=CC=C(C(=C1)C(=O)O)NC2=C(C=CC(=C2)Cl)C(=O)O.[Na+].[Na+],Unspecified,,,,Inhibition index,=,0.01526
1458,405270413,6451879,CN1C(=NCCC1)/C=C/C2=CC(=CC=C2)O.CN1C(=NCCC1)/C=C/C2=CC(=CC=C2)O.C1=CC=C2C(=C(C(=CC2=C1)C(=O)O)O)CC3=C(C(=CC4=CC=CC=C34)C(=O)O)O,Unspecified,,,,Inhibition index,=,-0.0134
